t [s]; current [mA]
0.0376;1735.198974609375
0.03765;1792.6025390625
0.0377;1850.006103515625
0.03775;1908.416748046875
0.0378;1926.544189453125
0.03785;1721.099853515625
0.0379;1433.074951171875
0.03795;1300.140380859375
0.038;1333.3740234375
0.03805;1359.55810546875
0.0381;1383.72802734375
0.03815;1403.86962890625
0.0382;1421.9970703125
0.03825;1438.1103515625
0.0383;1448.18115234375
0.03835;1457.244873046875
0.0384;1465.301513671875
0.03845;1470.3369140625
0.0385;1477.386474609375
0.03855;1484.43603515625
0.0386;1495.513916015625
0.03865;1498.53515625
0.0387;1506.591796875
0.03875;1514.6484375
0.0388;1522.705078125
0.03885;1531.768798828125
0.0389;1536.80419921875
0.03895;1541.839599609375
0.039;1549.896240234375
0.03905;1556.94580078125
0.0391;1561.981201171875
0.03915;1566.009521484375
0.0392;1574.066162109375
0.03925;1588.165283203125
0.0393;1609.31396484375
0.03935;1634.490966796875
0.0394;1686.859130859375
0.03945;1736.2060546875
0.0395;1791.595458984375
0.03955;1845.977783203125
0.0396;1911.43798828125
0.03965;1930.572509765625
0.0397;1475.372314453125
0.03975;1115.8447265625
0.0398;1145.050048828125
0.03985;1165.191650390625
0.0399;1187.347412109375
0.03995;1204.4677734375
0.04;1221.588134765625
0.04005;1234.68017578125
0.0401;1249.786376953125
0.04015;1263.885498046875
0.0402;1274.96337890625
0.04025;1288.055419921875
0.0403;1303.16162109375
0.04035;1313.232421875
0.0404;1325.3173828125
0.04045;1337.40234375
0.0405;1351.50146484375
0.04055;1364.593505859375
0.0406;1379.69970703125
0.04065;1394.805908203125
0.0407;1408.905029296875
0.04075;1421.9970703125
0.0408;1452.20947265625
0.04085;1488.46435546875
0.0409;1521.697998046875
0.04095;1563.995361328125
0.041;1610.321044921875
0.04105;1649.59716796875
0.0411;1608.306884765625
0.04115;1343.44482421875
0.0412;1179.290771484375
0.04125;1210.51025390625
0.0413;1235.687255859375
0.04135;1257.843017578125
0.0414;1274.96337890625
0.04145;1289.0625
0.0415;1303.16162109375
0.04155;1312.225341796875
0.0416;1322.296142578125
0.04165;1329.345703125
0.0417;1334.381103515625
0.04175;1340.423583984375
0.0418;1345.458984375
0.04185;1352.508544921875
0.0419;1360.565185546875
0.04195;1366.607666015625
0.042;1374.664306640625
0.04205;1381.7138671875
0.0421;1390.777587890625
0.04215;1397.8271484375
0.0422;1404.876708984375
0.04225;1403.86962890625
0.0423;1417.96875
0.04235;1425.018310546875
0.0424;1458.251953125
0.04245;1490.478515625
0.0425;1522.705078125
0.04255;1552.91748046875
0.0426;1580.108642578125
0.04265;1597.22900390625
0.0427;1479.400634765625
0.04275;1119.873046875
0.0428;1144.04296875
0.04285;1171.234130859375
0.0429;1193.389892578125
0.04295;1213.531494140625
0.043;1229.644775390625
0.04305;1242.73681640625
0.0431;1253.814697265625
0.04315;1260.8642578125
0.0432;1267.913818359375
0.04325;1276.9775390625
0.0433;1283.02001953125
0.04335;1290.069580078125
0.0434;1296.112060546875
0.04345;1299.13330078125
0.0435;1309.2041015625
0.04355;1313.232421875
0.0436;1322.296142578125
0.04365;1329.345703125
0.0437;1333.3740234375
0.04375;1339.41650390625
0.0438;1344.451904296875
0.04385;1350.494384765625
0.0439;1362.579345703125
0.04395;1373.6572265625
0.044;1387.75634765625
0.04405;1403.86962890625
0.0441;1430.0537109375
0.04415;1464.29443359375
0.0442;1514.6484375
0.04425;1572.052001953125
0.0443;1652.618408203125
0.04435;1703.9794921875
0.0444;1563.995361328125
0.04445;1270.93505859375
0.0445;1051.3916015625
0.04455;1075.5615234375
0.0446;1102.752685546875
0.04465;1117.85888671875
0.0447;1134.979248046875
0.04475;1149.078369140625
0.0448;1164.1845703125
0.04485;1179.290771484375
0.0449;1190.36865234375
0.04495;1203.460693359375
0.045;1217.559814453125
0.04505;1227.630615234375
0.0451;1236.6943359375
0.04515;1244.7509765625
0.0452;1250.79345703125
0.04525;1261.871337890625
0.0453;1272.94921875
0.04535;1281.005859375
0.0454;1295.10498046875
0.04545;1323.30322265625
0.0455;1346.466064453125
0.04555;1379.69970703125
0.0456;1403.86962890625
0.04565;1427.032470703125
0.0457;1349.4873046875
0.04575;1090.667724609375
0.0458;1042.327880859375
0.04585;1067.5048828125
0.0459;1089.66064453125
0.04595;1102.752685546875
0.046;1119.873046875
0.04605;1132.965087890625
0.0461;1146.05712890625
0.04615;1154.11376953125
0.0462;1161.163330078125
0.04625;1171.234130859375
0.0463;1177.276611328125
0.04635;1184.326171875
0.0464;1193.389892578125
0.04645;1199.432373046875
0.0465;1209.503173828125
0.04655;1213.531494140625
0.0466;1220.5810546875
0.04665;1229.644775390625
0.0467;1238.70849609375
0.04675;1248.779296875
0.0468;1260.8642578125
0.04685;1271.942138671875
0.0469;1284.027099609375
0.04695;1304.168701171875
0.047;1333.3740234375
0.04705;1367.61474609375
0.0471;1412.933349609375
0.04715;1449.188232421875
0.0472;1472.35107421875
0.04725;1361.572265625
0.0473;1126.922607421875
0.04735;1058.441162109375
0.0474;1083.6181640625
0.04745;1106.781005859375
0.0475;1126.922607421875
0.04755;1143.035888671875
0.0476;1156.1279296875
0.04765;1167.205810546875
0.0477;1178.28369140625
0.04775;1183.319091796875
0.0478;1189.361572265625
0.04785;1195.404052734375
0.0479;1202.45361328125
0.04795;1209.503173828125
0.048;1215.545654296875
0.04805;1223.602294921875
0.0481;1229.644775390625
0.04815;1234.68017578125
0.0482;1237.701416015625
0.04825;1240.72265625
0.0483;1247.772216796875
0.04835;1253.814697265625
0.0484;1261.871337890625
0.04845;1268.9208984375
0.0485;1286.041259765625
0.04855;1309.2041015625
0.0486;1353.515625
0.04865;1395.81298828125
0.0487;1448.18115234375
0.04875;1492.49267578125
0.0488;1495.513916015625
0.04885;1054.412841796875
0.0489;926.513671875
0.04895;950.68359375
0.049;965.789794921875
0.04905;979.888916015625
0.0491;997.00927734375
0.04915;1007.080078125
0.0492;1019.1650390625
0.04925;1027.2216796875
0.0493;1039.306640625
0.04935;1052.398681640625
0.0494;1058.441162109375
0.04945;1069.51904296875
0.0495;1079.58984375
0.04955;1089.66064453125
0.0496;1102.752685546875
0.04965;1116.851806640625
0.0497;1127.9296875
0.04975;1143.035888671875
0.0498;1173.248291015625
0.04985;1207.489013671875
0.0499;1235.687255859375
0.04995;1266.90673828125
0.05;1296.112060546875
0.05005;1249.786376953125
0.0501;1002.044677734375
0.05015;973.846435546875
0.0502;999.0234375
0.05025;1019.1650390625
0.0503;1038.299560546875
0.05035;1052.398681640625
0.0504;1060.455322265625
0.05045;1073.54736328125
0.0505;1081.60400390625
0.05055;1087.646484375
0.0506;1093.68896484375
0.05065;1098.724365234375
0.0507;1103.759765625
0.05075;1108.795166015625
0.0508;1114.837646484375
0.05085;1124.908447265625
0.0509;1130.950927734375
0.05095;1138.00048828125
0.051;1143.035888671875
0.05105;1147.064208984375
0.0511;1151.092529296875
0.05115;1160.15625
0.0512;1190.36865234375
0.05125;1219.573974609375
0.0513;1242.73681640625
0.05135;1265.899658203125
0.0514;1284.027099609375
0.05145;1201.446533203125
0.0515;967.803955078125
0.05155;947.662353515625
0.0516;971.832275390625
0.05165;988.95263671875
0.0517;1004.058837890625
0.05175;1018.157958984375
0.0518;1026.214599609375
0.05185;1033.26416015625
0.0519;1041.32080078125
0.05195;1046.356201171875
0.052;1053.40576171875
0.05205;1059.4482421875
0.0521;1065.49072265625
0.05215;1070.526123046875
0.0522;1075.5615234375
0.05225;1079.58984375
0.0523;1086.639404296875
0.05235;1088.653564453125
0.0524;1095.703125
0.05245;1098.724365234375
0.0525;1105.77392578125
0.05255;1110.809326171875
0.0526;1125.91552734375
0.05265;1141.021728515625
0.0527;1161.163330078125
0.05275;1190.36865234375
0.0528;1223.602294921875
0.05285;1273.956298828125
0.0529;1340.423583984375
0.05295;1336.395263671875
0.053;1048.370361328125
0.05305;857.025146484375
0.0531;884.21630859375
0.05315;907.379150390625
0.0532;925.506591796875
0.05325;936.58447265625
0.0533;949.676513671875
0.05335;960.75439453125
0.0534;974.853515625
0.05345;986.9384765625
0.0535;998.016357421875
0.05355;1010.101318359375
0.0536;1021.17919921875
0.05365;1027.2216796875
0.0537;1028.228759765625
0.05375;1038.299560546875
0.0538;1047.36328125
0.05385;1058.441162109375
0.0539;1085.63232421875
0.05395;1108.795166015625
0.054;1133.97216796875
